id,age,gender,driving_experience,education,income,credit_score,vehicle_ownership,vehicle_year,married,children,postal_code,annual_mileage,vehicle_type,speeding_violations,duis,past_accidents,outcome
687774,26-39,Female,10-19y,none,poverty,0.3550991539047511,No,before 2015,Yes,No,10238,12000.0,sedan,0,0,0,No Claim
801363,16-25,Male,0-9y,high school,poverty,0.3268623226674747,Yes,before 2015,No,No,10238,12000.0,sedan,0,0,0,No Claim
897844,26-39,Female,10-19y,university,upper class,,Yes,before 2015,No,Yes,10238,11000.0,sedan,1,0,1,No Claim
539454,16-25,Female,0-9y,high school,middle class,0.5702863779666819,Yes,after 2015,No,No,10238,,sedan,0,0,0,No Claim
347529,26-39,Male,10-19y,high school,poverty,0.426888913221868,No,before 2015,No,Yes,32765,9000.0,sedan,4,0,0,No Claim
449629,26-39,Female,0-9y,none,poverty,0.2959614920166271,No,before 2015,Yes,Yes,10238,9000.0,sedan,0,0,0,Claim
622612,16-25,Male,0-9y,none,working class,0.463940368494201,Yes,before 2015,No,No,10238,18000.0,sports car,0,0,0,No Claim
453408,16-25,Female,0-9y,high school,working class,0.4799110570189837,No,before 2015,No,Yes,10238,11000.0,sedan,0,0,0,Claim
359855,65+,Female,30y+,university,upper class,0.6850566210543733,Yes,before 2015,Yes,No,10238,15000.0,sedan,2,0,2,No Claim
96104,26-39,Male,10-19y,none,poverty,0.1705500566934862,No,before 2015,No,No,10238,15000.0,sedan,2,0,1,Claim
163488,16-25,Female,0-9y,university,poverty,0.3710940022822425,No,before 2015,No,No,92101,16000.0,sedan,0,0,0,Claim
826934,26-39,Male,10-19y,high school,middle class,0.4794426637305649,No,after 2015,Yes,Yes,32765,10000.0,sedan,3,0,0,Claim
66535,26-39,Female,10-19y,university,middle class,0.4968750939797052,Yes,after 2015,Yes,No,32765,6000.0,sedan,3,0,0,No Claim
715538,16-25,Female,0-9y,university,middle class,0.428240194950307,No,before 2015,Yes,Yes,10238,,sedan,0,0,0,No Claim
438501,16-25,Female,0-9y,no education,poverty,0.391560874266939,No,before 2015,No,No,32765,11000.0,sedan,0,0,0,Claim
153771,40-64,Male,20-29y,university,upper class,0.4539275558254621,No,after 2015,Yes,Yes,10238,8000.0,sedan,4,0,1,No Claim
586374,26-39,Female,0-9y,high school,middle class,0.5710471942457584,Yes,after 2015,Yes,No,10238,13000.0,sedan,0,0,0,No Claim
139478,26-39,Male,10-19y,university,upper class,0.4768445211434441,Yes,after 2015,Yes,Yes,10238,9000.0,sedan,0,2,3,No Claim
115279,65+,Male,20-29y,high school,upper class,0.5964914522328386,Yes,after 2015,Yes,Yes,10238,11000.0,sedan,0,1,2,No Claim
298157,65+,Female,30y+,university,upper class,0.6610339717907807,No,before 2015,Yes,Yes,32765,8000.0,sedan,5,2,4,No Claim
194823,40-64,Female,20-29y,high school,middle class,0.6599559493185874,No,before 2015,Yes,Yes,10238,7000.0,sedan,1,1,0,No Claim
466860,26-39,Male,10-19y,high school,middle class,0.5656845974670317,Yes,before 2015,No,Yes,10238,16000.0,sedan,0,1,0,No Claim
896944,40-64,Female,20-29y,university,middle class,0.4615614389840806,No,before 2015,Yes,Yes,21217,8000.0,sedan,0,1,1,Claim
920115,16-25,Male,0-9y,university,poverty,0.3500380651478332,No,before 2015,No,No,10238,,sedan,0,0,0,Claim
450963,26-39,Male,10-19y,university,upper class,0.5592727404712611,Yes,before 2015,Yes,Yes,10238,13000.0,sedan,4,0,1,No Claim
143988,26-39,Female,10-19y,high school,middle class,0.4460040776637941,Yes,before 2015,No,No,92101,16000.0,sedan,1,0,0,No Claim
209390,16-25,Female,0-9y,high school,working class,0.1909109064399252,Yes,before 2015,No,Yes,92101,12000.0,sedan,0,0,0,No Claim
186796,16-25,Male,0-9y,university,middle class,0.4039707635734866,Yes,before 2015,No,Yes,10238,12000.0,sedan,0,0,0,No Claim
138845,40-64,Male,20-29y,university,upper class,0.5391318538288697,Yes,before 2015,No,No,10238,13000.0,sedan,3,0,1,No Claim
85869,16-25,Female,0-9y,high school,middle class,0.5193651680400878,Yes,after 2015,No,No,10238,10000.0,sedan,0,0,0,No Claim
598245,40-64,Female,10-19y,university,upper class,0.6344892138804339,Yes,before 2015,Yes,Yes,10238,13000.0,sedan,0,1,0,No Claim
540591,65+,Female,30y+,university,upper class,0.6995446355113222,Yes,after 2015,No,Yes,92101,15000.0,sedan,2,0,0,No Claim
155014,26-39,Male,10-19y,no education,middle class,0.5281288008928885,No,before 2015,No,No,10238,12000.0,sedan,0,0,1,No Claim
157378,40-64,Female,20-29y,none,working class,0.5145932969234476,No,before 2015,No,Yes,10238,14000.0,sedan,0,0,0,No Claim
735199,26-39,Female,10-19y,university,poverty,0.259542659940459,Yes,before 2015,No,Yes,10238,12000.0,sedan,0,0,0,No Claim
641142,65+,Male,0-9y,university,upper class,0.4902972048618929,Yes,before 2015,Yes,Yes,10238,8000.0,sedan,0,0,0,Claim
320298,26-39,Male,10-19y,no education,working class,0.589182573121297,Yes,before 2015,Yes,Yes,10238,8000.0,sedan,1,1,4,No Claim
683156,26-39,Male,10-19y,high school,poverty,0.3223173351774892,Yes,before 2015,No,No,10238,,sports car,2,0,1,No Claim
271405,65+,Male,10-19y,university,upper class,0.6385769563942826,Yes,before 2015,Yes,Yes,32765,12000.0,sedan,1,0,0,No Claim
827716,40-64,Female,10-19y,university,upper class,0.4679138331530879,Yes,before 2015,Yes,Yes,10238,10000.0,sedan,0,0,0,No Claim
802738,65+,Male,30y+,no education,upper class,0.4869774537170413,Yes,after 2015,No,Yes,10238,12000.0,sedan,3,1,5,No Claim
954381,16-25,Female,0-9y,high school,working class,,Yes,before 2015,No,Yes,92101,13000.0,sedan,0,0,0,Claim
929575,16-25,Female,0-9y,high school,poverty,0.3897618136756094,No,before 2015,No,No,32765,12000.0,sedan,0,0,0,Claim
641920,40-64,Male,20-29y,high school,upper class,0.7034073771736609,Yes,before 2015,Yes,Yes,32765,13000.0,sedan,4,1,1,No Claim
26559,40-64,Male,0-9y,high school,upper class,0.7034822374035306,Yes,after 2015,Yes,Yes,32765,8000.0,sedan,0,0,0,No Claim
217294,40-64,Female,10-19y,university,upper class,0.5815748319797237,Yes,before 2015,No,No,92101,11000.0,sedan,1,0,0,Claim
294060,40-64,Female,20-29y,university,upper class,,No,before 2015,Yes,Yes,32765,9000.0,sedan,2,0,3,No Claim
189528,26-39,Female,10-19y,high school,working class,0.339876509128876,Yes,before 2015,No,Yes,32765,10000.0,sedan,0,0,1,No Claim
600813,16-25,Male,0-9y,high school,working class,0.3209510595021805,Yes,before 2015,No,Yes,21217,16000.0,sedan,0,0,0,Claim
727706,65+,Male,10-19y,university,upper class,0.5517639856736082,No,before 2015,Yes,Yes,10238,9000.0,sedan,0,0,2,Claim
696360,16-25,Female,0-9y,high school,poverty,,No,before 2015,No,No,10238,14000.0,sedan,0,0,0,No Claim
604990,40-64,Male,0-9y,high school,working class,0.3759192547171411,Yes,before 2015,No,Yes,32765,,sedan,0,0,0,No Claim
519746,40-64,Female,10-19y,high school,middle class,0.537108787941457,Yes,before 2015,Yes,Yes,10238,10000.0,sedan,1,0,2,No Claim
332791,26-39,Male,10-19y,university,upper class,,Yes,after 2015,No,Yes,10238,13000.0,sedan,2,0,3,No Claim
246486,40-64,Male,20-29y,high school,middle class,0.4782786488054621,Yes,after 2015,No,No,10238,16000.0,sedan,1,1,0,No Claim
41036,40-64,Male,20-29y,university,upper class,0.5289439454882233,Yes,after 2015,No,Yes,10238,,sedan,2,0,4,No Claim
7905,40-64,Female,10-19y,university,upper class,0.6761482531026423,Yes,before 2015,No,Yes,10238,13000.0,sedan,1,0,0,No Claim
113252,65+,Female,30y+,university,upper class,0.7720112601896554,Yes,after 2015,Yes,Yes,32765,8000.0,sedan,4,0,4,No Claim
929235,40-64,Male,20-29y,high school,middle class,0.4300539952869113,Yes,before 2015,No,Yes,32765,9000.0,sedan,7,1,2,No Claim
318763,26-39,Female,10-19y,no education,middle class,0.4873745004671126,Yes,before 2015,No,Yes,10238,11000.0,sedan,2,0,0,No Claim
870749,40-64,Male,10-19y,university,upper class,0.4726022884043881,Yes,after 2015,Yes,Yes,92101,13000.0,sedan,0,0,1,No Claim
85101,16-25,Male,0-9y,university,middle class,0.6382422175811462,Yes,before 2015,No,No,10238,16000.0,sedan,0,0,0,Claim
196030,16-25,Male,0-9y,university,poverty,,Yes,before 2015,No,Yes,10238,11000.0,sedan,0,0,0,Claim
293682,40-64,Female,10-19y,university,upper class,0.7465264960252933,Yes,after 2015,Yes,Yes,32765,9000.0,sedan,2,0,0,No Claim
365256,65+,Female,30y+,high school,upper class,0.5264515742021285,Yes,before 2015,Yes,No,92101,,sedan,6,0,2,No Claim
981883,26-39,Male,10-19y,university,upper class,0.6374302154804625,Yes,before 2015,No,Yes,10238,12000.0,sedan,0,0,1,No Claim
423263,26-39,Male,10-19y,high school,middle class,0.3934523371870868,No,before 2015,Yes,Yes,10238,,sedan,0,1,2,Claim
779137,26-39,Male,10-19y,high school,poverty,0.211156277328606,No,before 2015,No,Yes,10238,12000.0,sedan,2,0,6,No Claim
306489,65+,Female,30y+,high school,upper class,0.6648867528914758,Yes,after 2015,No,Yes,32765,13000.0,sedan,3,1,0,No Claim
515280,65+,Male,30y+,university,upper class,0.5278907977249014,Yes,after 2015,No,Yes,10238,12000.0,sedan,4,2,9,No Claim
446330,65+,Female,20-29y,high school,upper class,0.6173145975434446,Yes,after 2015,Yes,Yes,10238,7000.0,sedan,3,0,1,No Claim
373235,26-39,Male,10-19y,high school,working class,0.4328709009130958,Yes,before 2015,No,No,92101,13000.0,sedan,0,0,0,Claim
374072,40-64,Male,20-29y,high school,middle class,0.5031786410700181,No,after 2015,No,Yes,32765,11000.0,sedan,4,0,1,No Claim
336053,65+,Female,10-19y,high school,upper class,0.7342287523012491,Yes,after 2015,Yes,Yes,10238,10000.0,sports car,3,0,0,No Claim
708613,40-64,Female,0-9y,none,working class,0.4297041296211053,No,before 2015,No,No,10238,13000.0,sedan,0,0,0,Claim
514864,40-64,Male,20-29y,high school,working class,0.3765403600723969,No,before 2015,Yes,No,10238,7000.0,sedan,1,0,5,No Claim
133216,40-64,Female,0-9y,high school,poverty,0.3219845293205334,No,before 2015,No,No,10238,15000.0,sedan,0,0,0,Claim
201228,65+,Male,0-9y,high school,upper class,0.6918327666446243,Yes,after 2015,Yes,Yes,10238,10000.0,sedan,0,0,0,No Claim
65912,26-39,Female,10-19y,high school,upper class,0.4517757031421484,No,after 2015,No,Yes,10238,15000.0,sedan,0,0,1,No Claim
84403,26-39,Male,10-19y,university,middle class,0.6720614960050166,Yes,before 2015,No,Yes,10238,14000.0,sedan,2,0,0,No Claim
372035,40-64,Male,20-29y,university,upper class,,Yes,after 2015,Yes,Yes,10238,12000.0,sedan,4,0,3,No Claim
714609,26-39,Male,10-19y,high school,poverty,0.3741251823983213,No,before 2015,No,No,10238,13000.0,sedan,1,0,3,Claim
861873,26-39,Male,10-19y,high school,working class,0.4453013136753866,Yes,before 2015,Yes,No,32765,11000.0,sports car,1,0,1,No Claim
201430,40-64,Male,0-9y,university,upper class,0.6531007822538435,Yes,after 2015,No,Yes,32765,10000.0,sedan,0,0,0,No Claim
917512,40-64,Female,20-29y,high school,upper class,0.5445201947373133,Yes,before 2015,Yes,Yes,32765,8000.0,sedan,6,0,1,No Claim
821738,26-39,Male,10-19y,high school,poverty,0.3324021696730569,No,before 2015,No,Yes,10238,11000.0,sedan,2,0,3,Claim
481960,40-64,Female,0-9y,high school,working class,0.4138142523036839,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,0,0,0,Claim
430928,65+,Female,30y+,university,upper class,0.4439319540306951,No,before 2015,Yes,Yes,10238,9000.0,sedan,3,0,2,No Claim
335937,65+,Female,0-9y,university,upper class,0.5448183748224494,No,after 2015,No,No,32765,10000.0,sedan,0,0,0,Claim
741717,26-39,Female,0-9y,high school,working class,0.5552708298555457,Yes,before 2015,Yes,Yes,92101,10000.0,sedan,0,0,0,No Claim
32471,26-39,Female,10-19y,no education,poverty,0.3503995757282058,No,before 2015,No,No,10238,15000.0,sedan,0,1,0,No Claim
483065,65+,Female,10-19y,no education,middle class,,No,before 2015,No,No,32765,,sedan,2,1,0,Claim
791926,65+,Female,30y+,university,middle class,0.5307783036558016,Yes,after 2015,Yes,Yes,10238,,sedan,2,1,5,No Claim
768656,40-64,Male,20-29y,high school,upper class,0.7379104724161729,Yes,before 2015,No,Yes,92101,11000.0,sedan,5,0,4,No Claim
251082,16-25,Female,0-9y,high school,working class,0.4615080079476523,No,before 2015,No,No,10238,11000.0,sedan,0,0,0,Claim
859653,16-25,Male,0-9y,none,middle class,0.4868827078558148,No,before 2015,No,No,92101,15000.0,sedan,0,0,0,Claim
986376,40-64,Female,20-29y,high school,upper class,,Yes,after 2015,Yes,Yes,10238,8000.0,sedan,2,1,3,No Claim
146993,40-64,Male,20-29y,high school,middle class,0.5826401515017708,No,after 2015,No,Yes,10238,12000.0,sedan,0,1,3,No Claim
38823,16-25,Male,0-9y,no education,poverty,0.4314023407250177,Yes,before 2015,No,No,32765,14000.0,sedan,0,0,0,Claim
697272,40-64,Male,20-29y,no education,upper class,0.6724867135077509,Yes,after 2015,No,No,32765,11000.0,sedan,3,1,2,No Claim
546944,16-25,Female,0-9y,high school,working class,0.4458199724554539,No,after 2015,No,No,92101,13000.0,sedan,0,0,0,Claim
89035,16-25,Male,0-9y,high school,working class,0.4344695144898065,No,after 2015,No,No,10238,15000.0,sedan,0,0,0,Claim
905425,26-39,Male,10-19y,high school,middle class,0.5161478890239077,No,before 2015,Yes,Yes,32765,,sedan,4,0,0,Claim
723028,16-25,Male,0-9y,none,poverty,0.27904158935576,No,before 2015,No,No,10238,14000.0,sports car,0,0,0,Claim
866196,40-64,Female,20-29y,no education,working class,0.4924897200845917,No,after 2015,Yes,Yes,32765,4000.0,sedan,4,1,2,No Claim
975805,40-64,Male,20-29y,university,upper class,0.7442115208443449,Yes,before 2015,Yes,Yes,32765,5000.0,sedan,9,0,1,No Claim
124495,16-25,Female,0-9y,university,poverty,0.4320015447176237,Yes,before 2015,No,No,10238,16000.0,sedan,0,0,0,Claim
728398,65+,Female,0-9y,high school,upper class,0.6745078429339224,No,after 2015,Yes,Yes,10238,10000.0,sedan,0,0,0,No Claim
251778,16-25,Male,0-9y,none,poverty,0.3821187918865734,Yes,before 2015,No,No,10238,15000.0,sedan,0,0,0,Claim
587520,26-39,Male,0-9y,high school,middle class,0.6086626027203363,Yes,before 2015,Yes,Yes,10238,9000.0,sedan,0,0,0,Claim
906069,26-39,Female,10-19y,university,middle class,,Yes,before 2015,Yes,Yes,10238,16000.0,sedan,1,0,0,No Claim
742822,16-25,Male,0-9y,high school,working class,0.3039588631859176,Yes,before 2015,No,Yes,32765,8000.0,sedan,0,0,0,Claim
321760,16-25,Male,0-9y,high school,poverty,0.3458775669616846,Yes,after 2015,No,No,10238,16000.0,sedan,0,0,0,No Claim
253738,65+,Female,20-29y,high school,upper class,0.5899205210584967,No,before 2015,No,Yes,92101,11000.0,sedan,1,0,0,No Claim
684569,40-64,Female,0-9y,high school,poverty,0.4012988307736721,No,after 2015,No,Yes,32765,9000.0,sedan,0,0,0,No Claim
814717,26-39,Male,0-9y,none,poverty,0.2643138656043106,No,after 2015,No,No,10238,14000.0,sedan,0,0,0,Claim
408905,16-25,Male,0-9y,university,working class,0.3293918816607561,Yes,after 2015,Yes,No,10238,12000.0,sedan,0,0,0,No Claim
521762,40-64,Female,20-29y,high school,middle class,0.4863440762977281,Yes,before 2015,Yes,Yes,10238,12000.0,sedan,4,0,3,No Claim
595172,65+,Female,30y+,university,upper class,0.5652465474664438,Yes,before 2015,Yes,Yes,10238,8000.0,sports car,4,1,5,No Claim
996412,65+,Male,30y+,university,upper class,0.5672085630614355,Yes,after 2015,Yes,Yes,32765,7000.0,sedan,7,3,3,No Claim
307599,40-64,Male,20-29y,none,working class,0.3820656655474345,Yes,before 2015,No,Yes,10238,10000.0,sedan,4,0,3,No Claim
407608,26-39,Male,0-9y,high school,middle class,,No,before 2015,No,No,10238,13000.0,sedan,0,0,0,Claim
377806,26-39,Female,10-19y,no education,working class,0.5445743815776852,Yes,before 2015,Yes,Yes,32765,11000.0,sedan,4,1,0,No Claim
496158,40-64,Male,10-19y,high school,upper class,0.6024901864339096,Yes,after 2015,Yes,Yes,32765,6000.0,sedan,5,0,1,No Claim
731992,65+,Female,30y+,high school,upper class,0.6252172502532076,No,after 2015,Yes,Yes,32765,9000.0,sedan,6,1,1,No Claim
604531,40-64,Female,20-29y,high school,working class,0.5169487326404102,Yes,before 2015,Yes,Yes,10238,13000.0,sedan,0,0,6,No Claim
88703,65+,Female,30y+,high school,middle class,0.5118266870864377,Yes,after 2015,Yes,No,10238,16000.0,sedan,0,0,1,No Claim
608612,40-64,Male,20-29y,university,upper class,0.6212782629746098,No,before 2015,Yes,No,10238,,sedan,4,1,1,No Claim
192887,40-64,Female,20-29y,university,upper class,0.6932490173877479,Yes,before 2015,No,Yes,10238,13000.0,sedan,0,0,0,No Claim
996686,40-64,Male,0-9y,no education,middle class,0.5876578999235469,Yes,before 2015,Yes,Yes,10238,9000.0,sedan,0,0,0,Claim
285246,26-39,Male,0-9y,high school,middle class,0.6960700670567235,No,after 2015,Yes,Yes,32765,8000.0,sports car,0,0,0,Claim
114770,26-39,Male,10-19y,none,working class,0.315408722840276,No,before 2015,No,Yes,10238,16000.0,sedan,0,1,2,No Claim
298416,26-39,Female,0-9y,high school,working class,0.5159645552273564,Yes,before 2015,No,No,10238,17000.0,sedan,0,0,0,No Claim
490886,40-64,Female,0-9y,university,upper class,0.6911987777696117,Yes,after 2015,No,Yes,10238,11000.0,sedan,0,0,0,No Claim
605508,16-25,Female,0-9y,high school,working class,0.4412123904579842,Yes,after 2015,No,No,10238,14000.0,sedan,0,0,0,No Claim
717225,65+,Female,10-19y,university,upper class,0.6286553954831501,Yes,after 2015,Yes,Yes,10238,13000.0,sedan,0,0,0,No Claim
191501,26-39,Female,10-19y,high school,working class,0.4878101589182866,Yes,before 2015,Yes,Yes,10238,,sedan,1,0,2,No Claim
359804,65+,Male,30y+,university,upper class,0.6722376653279449,Yes,before 2015,Yes,Yes,10238,,sedan,3,1,6,No Claim
408507,16-25,Female,0-9y,university,middle class,0.4938799911603953,Yes,before 2015,No,No,10238,19000.0,sedan,0,0,0,Claim
786837,26-39,Male,10-19y,high school,working class,0.3883915867099435,No,before 2015,Yes,No,10238,10000.0,sedan,1,0,2,No Claim
864007,16-25,Female,0-9y,no education,poverty,0.2729819143341314,No,before 2015,No,No,10238,12000.0,sedan,0,0,0,Claim
144357,65+,Female,20-29y,high school,upper class,,Yes,after 2015,Yes,Yes,32765,10000.0,sedan,3,0,1,No Claim
850079,16-25,Female,0-9y,high school,poverty,,No,before 2015,No,No,10238,13000.0,sedan,0,0,0,Claim
338489,65+,Female,30y+,high school,upper class,0.5602019423466031,Yes,after 2015,Yes,Yes,10238,11000.0,sedan,3,2,2,No Claim
281285,65+,Male,0-9y,high school,upper class,0.4532770856218067,Yes,before 2015,Yes,Yes,10238,10000.0,sedan,0,0,0,Claim
703713,40-64,Female,0-9y,no education,middle class,0.6128759842782445,Yes,before 2015,Yes,Yes,10238,14000.0,sedan,0,0,0,No Claim
946205,26-39,Female,10-19y,high school,middle class,0.5947499468018604,Yes,after 2015,Yes,No,10238,11000.0,sedan,1,0,0,No Claim
741619,26-39,Female,10-19y,university,upper class,0.5303668303302399,Yes,after 2015,Yes,Yes,92101,14000.0,sedan,0,0,0,No Claim
432684,40-64,Male,0-9y,university,upper class,0.5794646580865822,Yes,after 2015,Yes,No,10238,11000.0,sedan,0,0,0,No Claim
424224,65+,Male,30y+,university,upper class,,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,6,1,5,No Claim
804251,26-39,Male,0-9y,no education,poverty,0.2604560312474909,No,before 2015,No,No,32765,16000.0,sedan,0,0,0,Claim
611990,16-25,Female,0-9y,university,middle class,0.5137678770981265,Yes,before 2015,No,Yes,10238,17000.0,sedan,0,0,0,Claim
868539,16-25,Male,0-9y,no education,poverty,,No,before 2015,No,Yes,10238,7000.0,sedan,0,0,0,Claim
705254,26-39,Male,10-19y,university,upper class,0.5792421978398589,Yes,before 2015,No,Yes,10238,11000.0,sedan,1,0,3,No Claim
103781,16-25,Male,0-9y,high school,middle class,0.6541748007987723,No,before 2015,No,Yes,32765,10000.0,sedan,0,0,0,Claim
156431,26-39,Male,10-19y,high school,middle class,0.4806155375047561,Yes,before 2015,Yes,Yes,32765,11000.0,sedan,5,0,3,No Claim
532528,26-39,Female,10-19y,high school,working class,,Yes,before 2015,No,Yes,10238,,sedan,0,0,0,No Claim
678798,16-25,Female,0-9y,high school,poverty,0.2955426897086224,No,after 2015,No,Yes,10238,10000.0,sedan,0,0,0,No Claim
629251,65+,Female,10-19y,university,upper class,0.7827092836569918,Yes,after 2015,No,Yes,10238,17000.0,sedan,0,0,0,No Claim
991745,26-39,Male,0-9y,high school,working class,0.3753517321705752,No,before 2015,No,No,10238,14000.0,sedan,0,0,0,Claim
259052,26-39,Male,0-9y,high school,middle class,0.3833508257351754,No,after 2015,No,No,10238,19000.0,sedan,0,0,0,Claim
535774,65+,Male,0-9y,university,upper class,0.7563542562715098,Yes,before 2015,Yes,Yes,10238,13000.0,sedan,0,0,0,No Claim
893383,40-64,Male,10-19y,high school,middle class,0.4661136767565796,Yes,after 2015,Yes,Yes,32765,6000.0,sedan,2,1,3,No Claim
721594,65+,Male,0-9y,university,upper class,0.5856176485260333,Yes,before 2015,Yes,Yes,10238,14000.0,sedan,0,0,0,Claim
673511,40-64,Male,20-29y,high school,upper class,,Yes,after 2015,Yes,Yes,10238,14000.0,sedan,3,0,0,No Claim
883553,26-39,Male,10-19y,none,poverty,0.4686611361796674,Yes,before 2015,No,Yes,10238,,sedan,1,0,2,Claim
605412,26-39,Female,10-19y,high school,poverty,0.1492983955982136,Yes,before 2015,No,Yes,32765,8000.0,sedan,2,0,0,No Claim
530755,16-25,Male,0-9y,high school,poverty,,No,before 2015,Yes,Yes,10238,12000.0,sedan,0,0,0,Claim
795950,40-64,Female,20-29y,university,upper class,0.6583678439104292,Yes,before 2015,No,Yes,10238,14000.0,sedan,0,0,5,No Claim
418382,40-64,Female,10-19y,university,upper class,0.5891292628484673,Yes,before 2015,Yes,Yes,10238,10000.0,sedan,0,0,1,No Claim
826866,40-64,Male,10-19y,university,upper class,0.5893876630741981,No,after 2015,No,Yes,92101,8000.0,sedan,2,0,1,No Claim
512870,40-64,Female,20-29y,high school,upper class,0.5469607283516252,Yes,after 2015,Yes,Yes,32765,12000.0,sedan,5,0,1,No Claim
548322,16-25,Female,0-9y,university,middle class,0.4738224847809606,Yes,before 2015,Yes,Yes,10238,8000.0,sedan,0,0,0,Claim
88259,26-39,Female,10-19y,high school,middle class,0.4312361779058995,Yes,before 2015,No,No,10238,13000.0,sedan,1,0,0,Claim
949000,40-64,Female,0-9y,none,middle class,0.5158429508195949,Yes,before 2015,No,Yes,10238,,sedan,0,0,0,Claim
440086,40-64,Female,20-29y,high school,upper class,,Yes,before 2015,No,Yes,21217,12000.0,sedan,0,0,1,Claim
167040,26-39,Male,10-19y,no education,working class,0.3577290600870002,Yes,before 2015,Yes,Yes,10238,8000.0,sports car,3,2,1,No Claim
631893,16-25,Female,0-9y,no education,poverty,0.4648339417669041,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,0,0,0,No Claim
264695,16-25,Male,0-9y,high school,poverty,0.3438278859742953,No,before 2015,No,No,32765,7000.0,sedan,0,0,0,Claim
986522,16-25,Male,0-9y,university,poverty,0.1364496536239104,Yes,before 2015,No,No,10238,13000.0,sedan,0,0,0,Claim
182355,65+,Female,30y+,university,upper class,0.7254229013302661,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,2,0,3,No Claim
393949,40-64,Female,0-9y,university,upper class,0.6953759783024743,Yes,after 2015,Yes,Yes,10238,6000.0,sedan,0,0,0,No Claim
635062,40-64,Male,20-29y,university,upper class,0.5600486595069087,Yes,after 2015,No,Yes,10238,13000.0,sedan,3,1,0,No Claim
631402,40-64,Female,10-19y,university,upper class,0.524245359478799,Yes,after 2015,Yes,Yes,10238,11000.0,sedan,0,0,1,No Claim
800070,40-64,Male,20-29y,high school,middle class,0.5877156569116971,Yes,after 2015,Yes,Yes,10238,13000.0,sedan,3,1,4,No Claim
114349,65+,Male,30y+,university,upper class,0.7046726751659493,Yes,before 2015,Yes,Yes,32765,9000.0,sedan,10,0,2,No Claim
681452,65+,Male,30y+,university,upper class,0.4525296615233908,Yes,before 2015,Yes,Yes,10238,9000.0,sedan,6,0,3,No Claim
183339,40-64,Male,10-19y,no education,middle class,,Yes,before 2015,No,Yes,10238,13000.0,sedan,0,0,3,No Claim
442082,26-39,Female,10-19y,high school,middle class,0.4795366164624789,No,before 2015,No,Yes,32765,10000.0,sedan,4,1,0,No Claim
608830,26-39,Male,0-9y,high school,working class,0.3931459761617712,No,before 2015,No,Yes,32765,9000.0,sedan,0,0,0,Claim
906476,65+,Male,30y+,high school,upper class,0.5400197326674643,Yes,before 2015,Yes,No,10238,15000.0,sedan,1,0,2,No Claim
743872,16-25,Male,0-9y,high school,poverty,0.4174330967561421,No,before 2015,No,No,10238,14000.0,sedan,0,0,0,Claim
691177,26-39,Male,0-9y,university,middle class,,No,after 2015,No,Yes,32765,12000.0,sedan,0,0,0,Claim
853993,40-64,Male,20-29y,high school,upper class,0.6394230117241869,Yes,after 2015,Yes,Yes,10238,9000.0,sedan,4,1,3,No Claim
773278,16-25,Female,0-9y,high school,middle class,0.5685720734723521,No,before 2015,No,No,10238,15000.0,sedan,0,0,0,Claim
32277,26-39,Female,10-19y,no education,poverty,0.1761149663789997,No,before 2015,No,Yes,10238,17000.0,sedan,1,0,2,Claim
290900,26-39,Female,10-19y,none,poverty,0.1932637946609026,No,before 2015,No,Yes,10238,18000.0,sedan,2,0,0,Claim
417562,26-39,Male,0-9y,high school,working class,0.3419832683410649,No,before 2015,No,Yes,32765,9000.0,sports car,0,0,0,Claim
459817,65+,Female,30y+,university,upper class,0.6746038512731639,No,after 2015,Yes,Yes,10238,5000.0,sedan,3,0,2,No Claim
582212,65+,Male,0-9y,university,upper class,0.603898492782213,Yes,after 2015,Yes,Yes,10238,9000.0,sedan,0,0,0,No Claim
761268,40-64,Male,20-29y,university,upper class,0.6408449598274882,Yes,after 2015,Yes,Yes,10238,12000.0,sedan,1,0,3,No Claim
73883,26-39,Female,10-19y,university,upper class,0.687002119857287,No,before 2015,Yes,Yes,10238,9000.0,sedan,1,1,1,Claim
137899,65+,Male,30y+,high school,upper class,0.5530831213013543,Yes,before 2015,Yes,Yes,10238,10000.0,sedan,1,0,10,No Claim
77030,65+,Female,30y+,high school,upper class,,Yes,before 2015,Yes,Yes,10238,14000.0,sedan,0,0,0,No Claim
615853,26-39,Male,10-19y,high school,middle class,0.6429874754669701,No,before 2015,Yes,Yes,10238,7000.0,sedan,2,0,1,No Claim
985369,40-64,Female,20-29y,no education,middle class,0.4181034551402552,Yes,before 2015,Yes,Yes,10238,11000.0,sedan,3,0,1,No Claim
738452,16-25,Female,0-9y,high school,poverty,0.2487925450724857,No,after 2015,Yes,No,10238,16000.0,sedan,0,0,0,Claim
158468,16-25,Female,0-9y,high school,working class,0.3778760859865867,No,before 2015,No,Yes,10238,11000.0,sedan,0,0,0,Claim
874967,40-64,Male,10-19y,high school,upper class,0.5543798388624734,Yes,after 2015,Yes,Yes,10238,11000.0,sedan,0,0,3,No Claim
898437,40-64,Female,10-19y,high school,upper class,0.6552932165806191,Yes,before 2015,Yes,Yes,10238,13000.0,sports car,0,0,0,No Claim
